Customer ID,Gender,Age,Transaction Amount,Transaction Date,Category
393812,M,26,413.95,2023-03-22,Electronics
322376,M,19,161.11,2023-03-22,Cosmetic
115852,F,48,108.09,2023-09-28,Cosmetic
87393,F,52,255.25,2023-02-27,Clothing
854652,M,34,852.37,2023-10-01,Electronics
585658,M,25,64.75,2023-05-05,Restaurant
403324,M,24,92.53,2023-03-30,Cosmetic
105266,F,25,662.47,2023-08-26,Electronics
420961,M,44,71.08,2023-06-02,Restaurant
438353,F,69,132.23,2023-10-04,Cosmetic
928033,F,43,1860.17,2023-03-22,Travel
886832,M,43,99.92,2023-07-08,Restaurant
685016,F,59,128.48,2023-04-12,Clothing
245644,M,20,47.66,2023-06-28,Restaurant
968349,,22,769.14,2023-05-17,Travel
173500,M,32,989.71,2023-03-28,Electronics
245221,,55,398.62,2023-04-17,Electronics
62744,,68,195.85,2023-03-31,Electronics
624178,F,25,63.21,2023-03-10,Market
754943,M,40,766.55,2023-04-10,Electronics
953307,F,21,1470.47,2023-07-08,Travel
472514,M,23,376.88,2023-06-15,Market
88106,F,74,428.2,2023-08-24,Market
446046,F,75,73,2023-03-02,Market
425409,M,69,447.62,2023-02-21,Market
622882,M,35,24.73,2023-06-19,Cosmetic
147277,M,22,151.37,2023-04-03,Cosmetic
840440,F,36,2161.42,2023-10-10,Travel
525109,F,28,608.55,2023-10-04,Electronics
838121,F,50,263.21,2023-09-16,Clothing
201472,F,39,171.07,2023-03-09,Electronics
607411,M,19,32.66,2023-05-24,Market
972907,F,61,169.37,2023-02-27,Cosmetic
435584,M,30,71.75,2023-03-07,Restaurant
691902,M,56,180.16,2023-08-01,Market
930983,F,54,176.82,2023-05-13,Clothing
389577,F,36,179.57,2023-06-12,Market
97118,F,54,831.34,2023-06-18,Electronics
52903,M,26,904.2,2023-09-05,Electronics
734534,M,67,83.82,2023-07-10,Restaurant
534967,F,28,148.26,2023-05-19,Market
173280,M,48,157.53,2023-01-17,Cosmetic
758668,M,28,111.04,2023-01-11,Market
353056,F,69,1720.24,2023-04-27,Travel
236847,F,55,519.09,2023-07-17,Electronics
870327,F,18,342.72,2023-02-27,Market
45235,M,50,1785.39,2023-01-12,Travel
638875,M,33,28.79,2023-03-15,Clothing
612814,M,42,2818.74,2023-07-03,Travel
910347,F,49,183.34,2023-05-19,Clothing
72477,F,61,413.36,2023-02-05,Market
221524,M,45,586.23,2023-02-11,Electronics
544908,M,56,1293.83,2023-10-12,Travel
347599,F,67,13.85,2023-10-04,Market
958581,F,18,743.25,2023-03-12,Travel
746575,,39,983.47,2023-05-09,Electronics
177232,M,44,774.47,2023-02-10,Electronics
719957,M,43,866.65,2023-07-01,Electronics
471454,F,46,93.5,2023-04-19,Cosmetic
710436,,46,376.26,2023-08-06,Market
281044,M,23,125.6,2023-02-25,Travel
306145,F,56,227.73,2023-02-17,Electronics
498467,F,37,697.39,2023-07-31,Electronics
343791,M,44,292.79,2023-03-10,Travel
474216,M,69,81.55,2023-09-22,Restaurant
304134,M,36,227.51,2023-03-24,Market
149303,F,67,281.18,2023-02-28,Clothing
712170,F,45,177.36,2023-01-06,Clothing
245705,,23,106.35,2023-07-18,Electronics
505839,M,71,405.8,2023-10-10,Market
663741,F,23,64.72,2023-02-02,Restaurant
492896,M,54,780.02,2023-04-28,Electronics
426171,F,52,262.41,2023-09-07,Clothing
713503,F,64,171.18,2023-07-13,Clothing
160142,,69,82.33,2023-03-15,Restaurant
117723,F,28,33.79,2023-08-10,Cosmetic
631390,F,65,12.47,2023-06-21,Restaurant
796677,,37,1090.38,2023-01-25,Travel
267252,F,39,95.54,2023-02-16,Cosmetic
150232,F,69,50.92,2023-09-17,Electronics
453635,M,21,958.77,2023-02-28,Travel
238336,F,18,966.32,2023-03-27,Travel
251214,M,29,121.47,2023-03-27,Cosmetic
417810,F,75,72.56,2023-04-22,Clothing
905595,M,74,80.15,2023-04-14,Market
843772,M,31,380.08,2023-08-01,Electronics
4134,M,45,273.98,2023-06-20,Electronics
789213,F,69,510.15,2023-09-22,Travel
645858,F,68,1095.8,2023-06-11,Travel
609156,F,43,995.64,2023-04-16,Electronics
100591,M,42,125.97,2023-08-31,Electronics
514351,F,35,792.74,2023-10-04,Electronics
785627,M,38,64.74,2023-03-13,Restaurant
236249,M,21,27.64,2023-04-11,Clothing
161169,M,61,212.44,2023-05-07,Electronics
206134,F,59,726.79,2023-09-13,Electronics
74587,M,33,535.17,2023-05-12,Electronics
747133,F,41,80.74,2023-07-24,Restaurant
303133,M,28,2806.66,2023-03-05,Travel
614908,M,68,2715.08,2023-10-09,Travel
940549,M,73,129.82,2023-08-02,Cosmetic
398502,F,70,56.75,2023-03-09,Cosmetic
721925,F,59,108.54,2023-07-28,Clothing
270803,M,51,383.98,2023-03-19,Market
177956,,34,45.14,2023-08-08,Market
247501,M,50,627.91,2023-06-11,Travel
638112,M,71,290.56,2023-01-19,Clothing
908449,M,46,35.18,2023-01-29,Restaurant
917690,M,51,69.42,2023-07-20,Restaurant
576351,M,37,98.54,2023-04-16,Restaurant
886698,F,41,758.85,2023-09-17,Electronics
679338,M,40,113.55,2023-01-16,Clothing
205734,F,71,286.04,2023-07-24,Market
82821,F,62,166.63,2023-07-07,Cosmetic
135590,F,24,363.42,2023-02-05,Market
864931,F,54,195.79,2023-09-11,Clothing
760639,M,47,20.43,2023-02-04,Cosmetic
354799,F,75,81.01,2023-08-06,Restaurant
486011,M,27,255.11,2023-07-30,Clothing
940992,M,24,394.15,2023-10-11,Electronics
777718,M,33,37.09,2023-09-27,Cosmetic
648392,F,34,176.99,2023-01-23,Electronics
289979,M,64,784.54,2023-09-02,Electronics
737760,F,30,27.76,2023-06-14,Restaurant
377977,M,27,212.14,2023-05-18,Clothing
794690,F,18,292.76,2023-02-05,Market
170788,,25,17.91,2023-02-11,Restaurant
28579,F,58,30.77,2023-06-07,Clothing
177375,F,19,193.82,2023-03-12,Cosmetic
965771,F,19,27.98,2023-09-13,Restaurant
312898,,72,795.65,2023-06-23,Electronics
470001,F,47,2739.41,2023-07-30,Travel
254983,M,54,366.44,2023-08-11,Electronics
156530,M,25,151.81,2023-06-10,Market
160009,F,56,293.07,2023-04-02,Clothing
148794,,75,465.45,2023-09-12,Market
637397,F,37,83.55,2023-06-11,Clothing
974348,M,20,472.88,2023-03-12,Market
413154,F,30,28.53,2023-04-25,Cosmetic
555430,M,32,33.22,2023-09-30,Market
575187,M,25,108.83,2023-04-19,Clothing
410183,M,59,54.36,2023-09-30,Clothing
625914,F,34,42.75,2023-02-11,Market
602820,,27,25.5,2023-07-28,Clothing
934000,F,30,1801.46,2023-01-16,Travel
636982,M,57,167.07,2023-02-06,Market
159787,F,60,86.42,2023-08-31,Restaurant
130301,F,55,186.07,2023-07-20,Clothing
345736,M,52,308.57,2023-02-15,Electronics
647219,F,33,364.93,2023-05-22,Electronics
976483,F,27,395,2023-03-16,Electronics
361119,M,75,59.84,2023-05-13,Clothing
48172,M,19,57.88,2023-08-05,Cosmetic
672721,M,73,197.4,2023-04-29,Cosmetic
301137,F,41,2046.83,2023-08-04,Travel
355333,F,20,113.03,2023-07-17,Clothing
378220,F,26,20.39,2023-07-23,Clothing
628291,M,68,28.01,2023-01-03,Restaurant
71134,M,60,1802.95,2023-04-29,Travel
114903,F,45,301.09,2023-08-10,Market
562440,F,36,947.97,2023-01-19,Electronics
558159,M,22,250.18,2023-06-22,Market
128998,M,37,109.91,2023-06-14,Market
442055,F,39,29.46,2023-04-20,Clothing
587404,M,29,86.81,2023-03-26,Electronics
235170,M,71,23.93,2023-03-30,Restaurant
301882,F,19,825.63,2023-06-25,Travel
466938,M,64,188.57,2023-08-30,Market
280896,F,31,756.86,2023-09-19,Electronics
109111,F,46,74.5,2023-07-30,Restaurant
26038,F,38,31.14,2023-07-25,Restaurant
332568,F,68,83.28,2023-02-04,Clothing
188696,M,44,76.92,2023-03-07,Restaurant
556949,F,61,161,2023-07-13,Cosmetic
657459,,42,60.9,2023-06-25,Restaurant
238193,M,75,189.69,2023-01-09,Cosmetic
319619,F,60,138.79,2023-05-06,Cosmetic
585419,F,21,818.28,2023-01-12,Electronics
305426,F,23,80.5,2023-09-24,Clothing
598374,F,67,63.79,2023-06-12,Cosmetic
62465,F,34,633.91,2023-02-14,Electronics
153185,M,27,872.44,2023-06-28,Travel
355033,F,32,386.6,2023-04-07,Market
581682,M,54,282.87,2023-09-27,Clothing
860928,M,42,185.98,2023-09-27,Market
173997,M,73,80.45,2023-10-10,Restaurant
169115,,56,2469.01,2023-06-28,Travel
789660,F,61,87.5,2023-01-20,Electronics
884189,F,61,378.97,2023-05-21,Market
100728,F,58,74.22,2023-03-16,Restaurant
518763,M,49,191.71,2023-01-04,Clothing
23718,F,34,2167.41,2023-04-08,Travel
57110,M,24,83.75,2023-07-06,Restaurant
256508,M,34,24.31,2023-01-22,Market
652666,M,30,188.46,2023-09-10,Cosmetic
455568,M,46,157.28,2023-03-24,Clothing
992747,F,36,26.09,2023-01-03,Market
792199,M,62,195.26,2023-10-11,Cosmetic
49816,,73,750.54,2023-04-24,Electronics
603593,M,38,102.36,2023-09-12,Cosmetic
258976,M,33,1775.28,2023-07-08,Travel
446059,M,47,903.42,2023-01-04,Electronics
856914,M,73,2150.84,2023-04-17,Travel
500673,M,19,1491.27,2023-10-01,Travel
680151,F,67,192.19,2023-10-12,Cosmetic
228894,,29,52.93,2023-09-27,Market
493454,F,72,679.45,2023-06-07,Electronics
593216,F,68,2665.9,2023-07-06,Travel
110511,M,49,2783.32,2023-03-17,Travel
302663,,46,280.65,2023-08-08,Market
507164,M,69,157.38,2023-03-19,Market
553265,F,51,750.83,2023-07-05,Electronics
301119,F,66,1980.95,2023-08-19,Travel
598198,F,49,1694.03,2023-02-14,Travel
257229,F,19,1350.58,2023-07-31,Travel
802160,F,52,1562.28,2023-07-03,Travel
143415,F,32,191.1,2023-08-30,Clothing
760038,F,55,665.28,2023-02-04,Travel
536578,F,39,204.46,2023-05-20,Clothing
388228,M,52,228.77,2023-01-08,Clothing
9657,F,52,692,2023-01-26,Travel
938377,M,53,2006.77,2023-04-22,Travel
480183,F,69,297.21,2023-07-15,Electronics
373900,M,43,419.04,2023-08-22,Electronics
764484,M,32,317.56,2023-09-12,Market
443830,M,34,213.4,2023-05-13,Clothing
631315,M,44,152.15,2023-03-23,Clothing
561918,F,28,73.51,2023-01-13,Clothing
731757,M,41,145.87,2023-08-06,Cosmetic
812283,,39,399.7,2023-04-27,Travel
417559,M,42,600.9,2023-02-14,Electronics
12186,M,69,362.83,2023-02-02,Electronics
117346,F,71,268.01,2023-07-14,Clothing
221734,F,71,973.79,2023-02-07,Electronics
2290,,69,453.14,2023-09-01,Market
219406,,62,252.24,2023-07-24,Clothing
674399,F,19,675.16,2023-02-16,Travel
763245,F,65,809.19,2023-02-12,Electronics
131717,F,45,435.47,2023-05-22,Electronics
538461,M,29,294.43,2023-01-29,Clothing
926715,F,65,1534.69,2023-08-29,Travel
282095,,67,98.21,2023-06-19,Market
994840,F,53,203.06,2023-08-10,Electronics
417936,M,27,147.97,2023-02-09,Electronics
172085,F,39,442.39,2023-06-29,Electronics
501505,M,41,403.91,2023-10-08,Travel
198248,F,75,353.34,2023-06-17,Market
15528,F,47,979.19,2023-02-08,Travel
720959,F,64,47.17,2023-08-17,Restaurant
207224,M,44,111.34,2023-04-24,Market
199187,F,45,177.94,2023-03-22,Market
446357,F,57,105.64,2023-03-29,Cosmetic
875074,M,62,377.18,2023-08-27,Market
380693,F,49,2175.99,2023-08-29,Travel
590711,F,39,48.09,2023-08-08,Cosmetic
714063,M,44,184.55,2023-08-29,Cosmetic
362749,M,73,1830.23,2023-07-08,Travel
177632,M,40,199.08,2023-03-19,Cosmetic
56044,F,42,19.09,2023-10-14,Restaurant
694398,,71,62.9,2023-08-06,Clothing
82013,,55,263.88,2023-08-24,Clothing
325162,M,63,23.87,2023-04-17,Clothing
743198,F,63,1508.84,2023-09-16,Travel
731767,F,66,998.07,2023-03-12,Electronics
92191,F,43,177.29,2023-06-20,Clothing
247718,F,66,508.47,2023-08-21,Electronics
709382,F,33,489.93,2023-01-11,Electronics
704824,F,25,260.74,2023-03-10,Clothing
933652,F,39,2499.39,2023-06-06,Travel
639366,F,49,135.48,2023-07-26,Cosmetic
511381,F,65,867.88,2023-08-19,Travel
68769,M,29,255.71,2023-09-12,Clothing
775837,F,75,1540.27,2023-08-12,Travel
964446,F,47,263.23,2023-07-01,Electronics
699550,F,57,130.5,2023-05-18,Cosmetic
506657,,30,25.34,2023-08-16,Clothing
826192,M,72,866.12,2023-05-25,Travel
809311,F,69,135.91,2023-09-23,Market
801009,M,33,631.28,2023-01-05,Electronics
576007,M,62,599.46,2023-08-26,Electronics
823423,F,65,99.8,2023-06-14,Clothing
907231,F,65,2952.82,2023-09-11,Travel
540850,M,42,305.22,2023-08-08,Market
814242,,42,79.34,2023-04-19,Market
722145,M,42,101.53,2023-06-25,Cosmetic
161741,F,56,196.91,2023-05-16,Clothing
738313,M,36,281.33,2023-07-30,Electronics
704067,M,48,823.37,2023-09-22,Electronics
86020,F,19,20.41,2023-02-18,Restaurant
852581,M,68,235.8,2023-06-18,Electronics
665948,,43,884.18,2023-05-08,Electronics
77376,,70,803.99,2023-06-13,Electronics
982689,M,25,48.1,2023-01-08,Cosmetic
142094,F,57,18.92,2023-08-30,Restaurant
90296,F,39,90.05,2023-01-17,Cosmetic
906821,F,63,470.2,2023-05-03,Market
839092,F,41,1299.85,2023-03-04,Travel
909841,M,28,414.34,2023-08-03,Market
910839,M,54,241.87,2023-06-08,Clothing
594546,M,39,46.31,2023-07-09,Restaurant
861356,F,21,1539.22,2023-04-21,Travel
582257,M,65,81.67,2023-09-29,Market
583342,M,25,869.11,2023-06-07,Electronics
95476,M,20,193.44,2023-07-19,Cosmetic
654752,F,74,209.39,2023-04-20,Market
24908,M,71,49.07,2023-04-14,Restaurant
548326,F,73,732.19,2023-05-13,Electronics
337095,F,60,142.18,2023-06-26,Clothing
890680,F,56,136.11,2023-08-28,Clothing
892539,M,69,950.86,2023-05-28,Travel
535931,M,18,190.1,2023-07-12,Cosmetic
116299,F,34,2236.72,2023-09-24,Travel
477512,M,56,25.56,2023-08-07,Restaurant
270738,F,62,212.34,2023-06-19,Clothing
363211,F,62,157.81,2023-01-27,Electronics
691233,M,65,53.81,2023-06-26,Market
208063,F,24,141.07,2023-03-25,Cosmetic
624271,,40,52.76,2023-08-12,Restaurant
713846,F,68,171.52,2023-02-17,Cosmetic
324735,,45,98.93,2023-03-12,Restaurant
684599,M,54,269.41,2023-02-12,Market
16994,F,18,52.16,2023-02-01,Restaurant
119128,M,24,77.72,2023-08-02,Cosmetic
186666,F,66,1038.4,2023-10-02,Travel
390160,F,73,69.23,2023-10-08,Clothing
456708,,19,86.6,2023-06-08,Restaurant
961681,M,21,33.4,2023-02-07,Cosmetic
7065,M,43,223.72,2023-04-14,Clothing
14573,M,71,97.67,2023-10-14,Restaurant
947509,F,30,67.97,2023-03-03,Clothing
412772,F,57,45.39,2023-01-29,Market
932175,F,57,854.2,2023-02-09,Electronics
839542,F,64,696.98,2023-02-28,Electronics
32642,F,61,27.93,2023-06-23,Cosmetic
164963,,27,329.76,2023-04-26,Electronics
548750,F,72,34.6,2023-09-01,Restaurant
563859,M,28,307.3,2023-09-10,Travel
892138,M,51,796.6,2023-06-09,Electronics
121778,F,67,2633.95,2023-07-28,Travel
608538,M,18,14.68,2023-08-10,Restaurant
863847,M,66,140.86,2023-06-02,Market
264783,M,74,31.38,2023-04-02,Cosmetic
947986,M,50,17.14,2023-08-10,Restaurant
790257,F,27,150.91,2023-05-05,Clothing
347395,F,74,940.02,2023-06-02,Electronics
604133,F,53,229.43,2023-04-14,Electronics
805033,F,68,35.69,2023-03-01,Restaurant
964873,M,27,398.84,2023-01-04,Electronics
889865,M,29,66.44,2023-02-21,Cosmetic
503305,M,42,232.27,2023-05-09,Clothing
391554,M,19,55.64,2023-05-05,Restaurant
496938,F,55,1711.96,2023-09-08,Travel
318354,M,43,406.08,2023-08-03,Market
190071,M,74,79.89,2023-05-05,Restaurant
493820,M,41,212.28,2023-08-09,Electronics
109006,M,22,88.64,2023-07-15,Cosmetic
179835,M,19,485.37,2023-05-25,Market
25613,F,56,44.05,2023-03-09,Cosmetic
858237,F,43,52.22,2023-06-28,Cosmetic
276813,,26,83.04,2023-08-09,Restaurant
899280,F,20,215.31,2023-07-08,Clothing
178756,F,64,716.17,2023-07-08,Travel
130873,M,28,11.69,2023-10-09,Cosmetic
51370,F,63,54.47,2023-04-03,Cosmetic
648944,F,41,1723.83,2023-03-14,Travel
615309,M,59,87.78,2023-08-09,Restaurant
948002,F,31,1674.97,2023-03-22,Travel
835341,F,43,296.94,2023-03-10,Clothing
178234,M,45,49.37,2023-02-26,Cosmetic
166538,M,54,267.25,2023-08-31,Market
626920,M,24,331.76,2023-05-25,Travel
133747,M,53,51.42,2023-01-20,Cosmetic
477436,F,24,2996.42,2023-09-11,Travel
642186,,33,2946.21,2023-02-06,Travel
668322,F,66,67.19,2023-04-13,Restaurant
169111,,69,858.88,2023-08-31,Travel
676547,,71,1484.76,2023-03-04,Travel
205440,F,28,24.01,2023-10-14,Restaurant
250749,F,36,1769.38,2023-10-09,Travel
556926,M,37,68.13,2023-04-22,Clothing
987512,F,65,67.87,2023-07-09,Restaurant
996778,,30,199.3,2023-03-27,Cosmetic
188514,F,19,225.54,2023-05-05,Clothing
133864,F,52,221.58,2023-08-31,Electronics
647350,M,46,420.59,2023-05-06,Travel
799278,F,31,533.02,2023-09-25,Electronics
44038,M,68,35.7,2023-02-22,Restaurant
809835,F,68,92.93,2023-06-03,Cosmetic
985688,F,36,47.24,2023-04-07,Restaurant
827311,M,31,951.8,2023-08-27,Electronics
124510,F,28,225.53,2023-09-18,Market
754612,M,67,40.97,2023-10-03,Cosmetic
647838,F,57,43.06,2023-05-01,Restaurant
349067,M,28,188.13,2023-06-13,Clothing
974543,F,53,960.24,2023-10-05,Electronics
579301,F,58,413.36,2023-06-12,Market
521281,M,75,8.29,2023-05-16,Market
375165,M,43,148.57,2023-07-21,Cosmetic
242272,F,19,1514.79,2023-06-17,Travel
221979,M,67,722.4,2023-10-02,Electronics
636605,M,31,87.31,2023-09-14,Market
222675,M,20,290.4,2023-05-06,Clothing
305868,F,73,178.84,2023-08-02,Clothing
462960,F,42,129.45,2023-07-01,Cosmetic
907927,M,58,87.15,2023-09-03,Clothing
901628,,56,120.04,2023-08-20,Cosmetic
246528,M,67,179.61,2023-07-08,Market
445887,F,21,986.25,2023-01-15,Electronics
418439,,25,385.74,2023-01-14,Electronics
315428,F,60,485.9,2023-09-25,Market
634358,M,67,50.2,2023-05-04,Restaurant
988728,F,30,1909.06,2023-07-31,Travel
12620,F,44,344.42,2023-07-03,Market
343232,F,45,296.24,2023-06-04,Electronics
277820,M,36,274.15,2023-07-14,Market
119776,M,25,93.7,2023-08-22,Restaurant
373507,M,28,62.18,2023-09-12,Restaurant
181975,F,41,239.38,2023-06-19,Clothing
946834,F,57,101.42,2023-06-24,Market
5006,F,64,161.7,2023-06-02,Cosmetic
134899,F,53,170.19,2023-06-22,Cosmetic
386768,F,44,24.76,2023-02-23,Restaurant
968516,F,29,1549.42,2023-08-28,Travel
41062,M,70,2499.4,2023-05-19,Travel
276429,F,42,215.05,2023-08-27,Clothing
434025,,25,319.74,2023-05-18,Market
773878,M,31,175.4,2023-01-04,Market
336694,M,73,955.19,2023-05-04,Electronics
712416,M,47,911.55,2023-01-18,Electronics
841050,M,34,86.02,2023-06-19,Restaurant
610933,M,38,65.22,2023-10-12,Restaurant
151235,M,57,62.08,2023-04-18,Restaurant
410592,M,35,2388.78,2023-05-19,Travel
418135,M,75,49.23,2023-09-29,Restaurant
201280,M,37,81.17,2023-01-10,Restaurant
409587,F,23,124.32,2023-01-31,Market
364286,F,47,84.38,2023-09-07,Restaurant
884514,F,45,175.03,2023-02-10,Electronics
319175,F,21,435.26,2023-08-25,Market
143343,M,50,647.5,2023-05-05,Electronics
882471,F,23,276.72,2023-09-19,Market
808492,F,25,19.75,2023-06-23,Restaurant
602522,M,20,434.6,2023-07-09,Electronics
119717,,74,243.19,2023-08-29,Market
446396,M,60,91.08,2023-06-15,Restaurant
820998,F,74,37.93,2023-01-18,Cosmetic
889146,M,69,354.26,2023-03-03,Market
130045,M,31,176.95,2023-01-26,Market
950952,,42,134.09,2023-03-03,Cosmetic
530919,F,55,301.79,2023-09-21,Travel
376896,M,53,800.71,2023-06-08,Travel
854259,F,33,176.58,2023-09-17,Cosmetic
704797,F,18,119.89,2023-07-17,Cosmetic
652350,F,22,81.94,2023-09-12,Restaurant
919133,M,55,147.48,2023-06-19,Market
716388,M,49,104.28,2023-06-06,Clothing
909046,M,56,147.01,2023-05-22,Cosmetic
699241,M,59,196.24,2023-03-30,Electronics
477346,F,54,89.09,2023-09-24,Cosmetic
504118,F,42,2019.88,2023-06-10,Travel
635992,F,19,68.65,2023-06-05,Restaurant
537644,F,44,93.02,2023-08-19,Market
488783,M,21,237.34,2023-03-14,Clothing
719435,M,71,685.36,2023-07-21,Electronics
15205,,20,44.53,2023-04-07,Restaurant
149371,F,54,20.89,2023-04-18,Restaurant
310920,,34,278.87,2023-02-17,Clothing
863312,F,52,84.27,2023-06-11,Restaurant
336297,,21,66.89,2023-01-19,Cosmetic
49496,M,32,73.27,2023-06-09,Restaurant
120835,F,38,2489.55,2023-01-16,Travel
220392,M,52,2048.07,2023-02-22,Travel
381785,M,47,204.41,2023-08-13,Clothing
395144,M,32,172.5,2023-10-09,Market
519680,M,34,53.62,2023-07-03,Restaurant
470905,M,25,57.31,2023-05-29,Restaurant
955032,F,66,79.7,2023-05-04,Cosmetic
548706,,70,492.93,2023-09-03,Electronics
109636,,37,16.16,2023-06-25,Restaurant
564738,M,60,23.03,2023-07-12,Clothing
903546,F,20,2061.14,2023-01-02,Travel
578683,F,55,65.26,2023-02-09,Cosmetic
370263,M,64,181.91,2023-02-02,Cosmetic
716084,F,19,1848.77,2023-03-11,Travel
12442,M,55,188.28,2023-04-04,Clothing
27746,F,27,41.84,2023-03-12,Clothing
867943,M,38,95.23,2023-10-09,Clothing
658432,F,48,189.18,2023-01-16,Clothing
26615,F,55,18.53,2023-05-07,Cosmetic
394145,M,18,71.54,2023-06-29,Restaurant
918695,F,67,230.8,2023-06-17,Electronics
432420,M,37,79.35,2023-05-23,Restaurant
939034,F,27,23.57,2023-07-12,Clothing
760923,M,46,61.43,2023-07-09,Cosmetic
745877,,65,241,2023-07-19,Market
432849,F,42,216.55,2023-09-04,Market
468170,F,23,1509.61,2023-05-24,Travel
610476,M,55,2610.13,2023-02-26,Travel
845264,F,57,21.53,2023-03-15,Cosmetic
22060,M,56,195.77,2023-08-30,Market
91546,M,53,38.32,2023-02-13,Restaurant
330467,M,74,159.04,2023-08-20,Clothing
902021,F,75,32.28,2023-02-18,Clothing
294829,F,70,175.9,2023-03-29,Cosmetic
386613,F,46,69.3,2023-02-03,Clothing
999273,F,64,153.82,2023-06-21,Cosmetic
315207,,71,1538.78,2023-05-12,Travel
806205,M,47,87.12,2023-07-16,Cosmetic
60502,M,69,593.14,2023-08-16,Electronics
214465,M,71,342.23,2023-05-16,Market
273934,,32,43.74,2023-06-19,Market
970335,M,50,457.27,2023-06-30,Market
293977,M,36,1249.66,2023-07-29,Travel
253537,M,72,315.86,2023-09-09,Electronics
459620,F,34,33.74,2023-05-31,Restaurant
650259,F,62,142.37,2023-02-01,Electronics
391466,M,40,134.2,2023-02-17,Cosmetic
285486,M,41,2359.9,2023-04-27,Travel
382826,M,44,182.36,2023-09-02,Clothing
749044,,49,77.04,2023-08-12,Restaurant
289916,,31,131.36,2023-06-20,Market
786701,M,24,17.54,2023-03-19,Restaurant
400344,M,52,124.64,2023-01-19,Electronics
404822,M,51,50.74,2023-06-07,Market
23383,F,30,200.11,2023-05-12,Market
18050,M,40,133.21,2023-07-06,Travel
666779,F,64,175.01,2023-01-20,Cosmetic
988245,,65,135.05,2023-02-04,Travel
93031,F,73,63.31,2023-02-12,Restaurant
239327,F,35,799.99,2023-10-08,Electronics
